CUSTOMER_ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAYMENT_1;PAYMENT_2;PAYMENT_3;PAYMENT_4;PAYMENT_5;PAYMENT_6;REMAINING_AMOUNT_1;REMAINING_AMOUNT_2;REMAINING_AMOUNT_3;REMAINING_AMOUNT_4;REMAINING_AMOUNT_5;REMAINING_AMOUNT_6;PAYMENT_AMOUNT_1;PAYMENT_AMOUNT_2;PAYMENT_AMOUNT_3;PAYMENT_AMOUNT_4;PAYMENT_AMOUNT_5;PAYMENT_AMOUNT_6;default
506639988530;20000;Female;Highschool;Married;43;0;0;0;0;0;0;9540;11788;14137;16283;17108;18005;2422;2560;2426;1038;1116;1332;0
551834415112;20000;Female;Highschool;Married;42;-1;-1;-1;-1;-1;-1;10665;637;11869;7312;1868;1470;637;11869;7314;2274;1470;2200;0
549743143655;20000;Female;Highschool;Married;24;0;0;0;0;2;2;10994;12006;15967;17576;16996;18223;1500;4500;2187;0;1500;0;1
460749787390;20000;Female;Highschool;Married;52;0;0;2;0;0;3;11271;13513;12999;14456;16313;15766;2743;0;1686;2089;0;0;0
499373463580;20000;Female;Highschool;Married;56;1;2;0;0;2;2;11276;10803;11528;13524;13508;13149;0;1204;2200;500;0;700;1
503220211480;20000;Female;Highschool;Married;46;0;0;2;2;2;2;11691;14179;13662;15518;14972;16925;3000;0;2088;0;2200;0;1
532754327640;20000;Female;Highschool;Married;49;0;0;0;0;0;0;12165;13171;14054;14900;15000;0;1517;1400;1200;300;0;0;0
542576625543;20000;Female;Highschool;Married;53;0;0;0;-1;-1;-1;12237;12870;0;0;0;0;1000;0;0;0;0;0;0
480355653931;20000;Female;Highschool;Married;30;0;0;0;-1;-1;0;12304;17000;0;0;700;700;5170;0;0;700;0;0;0
503789104008;20000;Female;Highschool;Married;51;0;0;0;0;0;0;13184;14200;16958;19651;37332;19225;1242;3000;3000;3772;1420;729;0
483857769015;20000;Female;Highschool;Married;24;0;0;0;0;0;0;13506;14772;16520;17623;15237;13776;1500;2000;1500;506;803;1009;0
520520422072;20000;Female;Highschool;Married;48;0;0;0;0;0;0;14203;15215;16544;17250;17604;19993;1252;1581;1287;641;2684;0;0
451606620998;20000;Female;Highschool;Married;48;1;2;2;3;2;2;14589;16743;17522;17055;10400;0;2700;1400;0;0;0;0;1
517357180476;20000;Female;Highschool;Married;36;0;0;2;0;0;0;14822;17216;17541;18300;19100;2200;3641;900;1200;1000;100;0;1
549283351792;20000;Female;Highschool;Married;43;0;0;0;0;0;0;14959;32006;17139;17979;18518;15243;1600;1700;1500;1000;1000;1780;0
495224340917;20000;Female;Highschool;Married;31;1;2;0;0;0;0;15043;14509;19092;19113;19483;14523;0;5166;2963;833;812;0;1
515754849955;20000;Female;Highschool;Married;26;0;0;0;2;0;0;15271;16707;20601;19952;19586;18528;2000;4500;0;671;700;2000;1
530955105157;20000;Female;Highschool;Married;39;2;3;2;2;3;2;15307;14769;15232;16677;16119;16548;0;1000;2000;0;1000;1000;1
454787434875;20000;Female;Highschool;Married;31;0;0;0;0;0;0;15654;16425;17265;16647;12213;10998;1330;1170;500;420;397;221;1
528794669721;20000;Female;Highschool;Married;35;0;0;2;2;0;0;15791;18218;18621;18024;18434;19826;3000;1000;0;700;1700;0;1
553947800876;20000;Female;Highschool;Married;37;1;2;0;0;2;0;15829;15283;16429;19764;19140;6420;0;1700;4000;0;1000;0;1
456715777148;20000;Female;Highschool;Married;31;1;2;0;0;0;0;15903;15350;16438;17250;17601;17982;0;1343;1155;506;538;600;1
482705018797;20000;Female;Highschool;Married;41;0;0;0;0;0;2;16208;16942;18255;18468;19715;19250;1300;1600;813;1700;0;831;0
528339236443;20000;Female;Highschool;Married;22;2;0;0;0;0;0;16358;17063;18406;18992;16564;16944;1282;1625;1209;1000;570;411;0
531372499121;20000;Female;Highschool;Married;35;0;0;0;-1;-1;-1;17008;17922;18421;7032;0;1000;1501;1000;7200;0;1000;2017;0
490398040793;20000;Female;Highschool;Married;36;1;2;0;0;0;0;17216;17541;18300;19100;2200;0;900;1200;1000;100;0;0;0
497070100334;20000;Female;Highschool;Married;49;0;0;0;0;0;0;17543;17888;18577;18111;19114;17038;2100;1700;3500;2000;1000;1000;1
550596730332;20000;Female;Highschool;Married;23;0;0;0;0;0;0;17589;18387;19157;19308;19486;19785;1313;1308;684;707;848;790;1
507121217394;20000;Female;Highschool;Married;42;0;0;0;0;0;0;17775;18974;18586;18957;19374;19583;1500;1285;656;699;2000;1286;0
544751496790;20000;Female;Highschool;Married;43;2;0;0;0;0;0;18310;18739;19411;20209;19880;4341;1300;1500;1257;456;149;191;1
466110282816;20000;Female;Highschool;Married;32;0;0;0;2;0;0;18539;18800;21274;20109;19976;20143;1400;3300;0;1000;1000;1000;0
488890312225;20000;Female;Highschool;Married;28;1;2;2;0;0;-1;18710;19132;18409;14301;14373;1270;1400;30;1000;1000;1270;10489;0
507221666641;20000;Female;Highschool;Married;51;0;0;0;-1;0;0;18768;19684;11580;780;780;0;1714;1000;780;0;0;0;0
478440012283;20000;Female;Highschool;Married;25;1;2;3;2;2;0;19045;20438;19771;20241;19364;18260;2000;0;1000;0;1000;0;0
505507334198;20000;Female;Highschool;Married;39;0;0;0;0;0;0;19078;19929;16912;12698;11939;12346;1509;1321;1500;500;600;1500;1
539151170350;20000;Female;Highschool;Married;51;0;0;0;-1;-1;-1;19255;20650;0;0;0;0;2000;0;0;0;0;0;0
466772981117;20000;Female;Highschool;Married;51;0;0;-1;0;0;-1;19684;11580;780;780;0;0;1000;780;0;0;0;0;0
551924900145;20000;Female;Highschool;Married;47;0;0;0;0;2;0;19753;19728;19763;20240;18955;15255;1401;1306;2000;0;800;800;0
526918229275;20000;Female;Highschool;Married;35;0;0;0;0;0;0;19792;19995;20269;18268;19478;19885;1339;1500;1290;1500;704;882;0
460358561703;20000;Female;Highschool;Married;42;2;0;0;0;2;2;20205;16882;18094;19592;19930;20353;1500;1500;1800;800;900;36;1
483350876172;20000;Female;Highschool;Married;36;0;0;2;0;0;0;21309;22693;20899;20014;19331;17176;3150;0;800;850;660;650;0
455275998332;20000;Female;Highschool;Married;45;2;2;3;2;2;0;21646;24390;23719;23936;23253;25871;3400;0;900;0;3000;2000;1
474851554682;20000;Female;Highschool;Married;24;8;7;6;5;4;3;24310;23987;23353;22719;21796;21162;0;0;0;0;0;0;0
537368294864;20000;Male;Highschool;Married;27;-1;-1;-1;-1;-1;-1;-2000;780;0;-1000;0;1222;2780;2000;1000;1000;1222;1800;0
527049568315;20000;Male;Highschool;Married;28;1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0
467227564226;20000;Male;Highschool;Married;40;3;2;2;2;2;2;300;300;300;300;300;300;0;0;0;0;0;0;1
502864581776;20000;Male;Highschool;Married;49;-1;-1;-1;-1;-1;-1;390;678;0;780;0;378;678;0;780;0;378;0;0
456832934569;20000;Male;Highschool;Married;39;-1;2;2;2;-1;-1;780;780;390;0;780;0;390;0;0;780;0;0;0
559921179215;20000;Male;Highschool;Married;37;0;-1;-1;-1;-1;-1;1439;1251;390;390;370;-20;1251;400;390;370;0;800;0
552741335540;20000;Male;Highschool;Married;57;1;2;2;-1;-1;-1;1472;211;-1050;-1440;-1830;780;0;0;0;0;3000;0;1
526048153982;20000;Male;Highschool;Married;48;-1;0;-1;-1;2;0;1522;1261;1261;2126;1573;1170;1000;1261;2126;0;0;150;1
527738658103;20000;Male;Highschool;Married;46;-1;2;2;-1;-1;0;1836;1651;0;390;1170;780;0;0;390;1170;0;0;1
483997574874;20000;Male;Highschool;Married;51;-1;-1;-1;-1;-1;-1;2300;0;0;0;0;0;0;0;0;0;0;0;1
494791739273;20000;Male;Highschool;Married;44;-1;-1;-1;-1;0;0;2522;169;1261;1170;780;390;169;1261;1170;0;0;0;0
502166598638;20000;Male;Highschool;Married;36;0;0;0;-1;-1;-1;6620;7114;3948;18838;-71;8929;2151;3600;20044;65;9000;5203;0
501280871177;20000;Male;Highschool;Married;47;0;0;2;2;2;2;7384;9356;9400;10085;9785;10481;2108;352;837;0;855;0;1
499642152980;20000;Male;Highschool;Married;40;0;0;0;0;0;0;8151;9011;10858;12670;13157;13742;1153;2000;2000;1000;800;1000;0
541862314541;20000;Male;Highschool;Married;45;0;-1;2;0;0;2;8541;5577;5346;9984;19089;18356;5577;0;5000;10089;0;2000;0
474247167426;20000;Male;Highschool;Married;56;1;2;0;0;2;2;8766;8481;13318;15096;14717;16159;0;5000;2000;0;2000;0;1
556950850883;20000;Male;Highschool;Married;26;3;2;3;2;0;0;10135;11926;11448;10970;11636;12442;2100;0;0;1000;1000;0;1
535875761326;20000;Male;Highschool;Married;52;1;2;2;-1;-1;-1;10474;10000;0;0;0;0;0;0;0;0;0;0;1
487990007953;20000;Male;Highschool;Married;45;0;0;2;2;2;2;10574;13097;12595;13157;12803;13851;3010;0;1070;0;1260;0;1
452763121312;20000;Male;Highschool;Married;48;0;0;3;2;5;4;10805;15270;14740;18188;17630;16780;5000;0;4000;0;0;0;1
508558631563;20000;Male;Highschool;Married;56;0;0;0;0;2;0;10847;12176;12884;13784;13420;13686;1508;1216;1116;0;490;658;0
460533395715;20000;Male;Highschool;Married;29;0;0;0;-1;-1;-1;11136;20649;-1001;-1;-1;-1;10000;0;1000;0;0;0;0
479129872738;20000;Male;Highschool;Married;46;0;0;0;0;0;0;11325;12654;13659;13635;13922;14689;1519;1524;500;507;1000;500;0
491203388919;20000;Male;Highschool;Married;49;0;0;0;0;0;0;11572;27270;14375;15200;20000;16560;2820;4000;1200;5000;10000;0;0
538413786411;20000;Male;Highschool;Married;44;2;2;2;2;2;0;11623;12436;12943;15428;14883;15494;1300;1000;2700;0;850;850;1
540674219628;20000;Male;Highschool;Married;44;2;2;2;2;0;0;12436;12943;15428;14883;15494;16086;1000;2700;0;850;850;850;1
469293509191;20000;Male;Highschool;Married;41;0;0;0;2;0;0;13225;13655;14461;13221;12591;12631;1700;2100;0;458;1000;1000;1
512147675824;20000;Male;Highschool;Married;29;0;0;0;0;-1;-1;14171;11136;20649;-1001;-1;-1;2000;10000;0;1000;0;0;0
535595348581;20000;Male;Highschool;Married;56;0;0;2;0;0;0;14231;16074;14212;14694;13807;14412;2100;1000;1000;700;1000;500;0
479314780135;20000;Male;Highschool;Married;47;2;2;2;2;2;0;14328;17196;17418;17608;17187;17528;3114;800;770;0;776;549;1
556683652956;20000;Male;Highschool;Married;51;0;0;0;0;2;2;14341;15371;16375;18905;19462;18967;1266;1270;2800;1000;0;512;1
492164177751;20000;Male;Highschool;Married;29;0;0;0;0;0;0;14576;16318;17388;17850;17737;27240;2000;1354;2113;1000;1000;1000;0
458296872898;20000;Male;Highschool;Married;51;0;0;0;0;0;0;14962;17580;19748;19290;21000;0;2890;2458;1000;210;0;0;0
525453418795;20000;Male;Highschool;Married;50;2;2;2;0;0;0;15089;17037;17457;17868;18428;19120;2200;1000;1000;1000;1000;900;1
454064392962;20000;Male;Highschool;Married;53;3;4;3;2;3;2;15507;14974;14449;15116;14582;14206;0;0;1200;0;0;2230;1
478704728980;20000;Male;Highschool;Married;32;1;3;2;2;0;0;15598;15055;16511;15953;16190;16777;0;2000;0;800;1000;1000;1
462400255807;20000;Male;Highschool;Married;25;0;0;0;0;0;0;15706;16849;17285;18683;9121;14374;1700;1110;1500;500;300;150;0
454733230213;20000;Male;Highschool;Married;47;0;0;0;0;0;0;16013;14334;9086;5096;5096;5200;1419;1270;1200;0;104;0;0
498194829060;20000;Male;Highschool;Married;52;0;0;3;2;0;0;16049;19967;19368;18759;19131;19533;4519;0;0;683;709;1027;1
507442078697;20000;Male;Highschool;Married;63;2;2;2;2;2;0;16097;16951;17090;17128;16725;17263;1400;700;600;0;800;772;1
460283793509;20000;Male;Highschool;Married;53;0;0;0;0;0;0;16854;18075;19020;19000;19500;10000;1500;1400;380;500;500;0;0
484582401484;20000;Male;Highschool;Married;30;0;0;-1;-1;-1;-1;16925;12216;1179;1536;-301;-301;1000;1179;1536;0;0;0;1
511208976366;20000;Male;Highschool;Married;39;0;0;0;0;0;0;16946;14960;12772;12630;12524;11179;1529;1161;409;444;405;163;0
470438036425;20000;Male;Highschool;Married;60;1;2;0;0;0;0;17495;16917;17922;18201;18566;19284;0;1287;2000;648;1000;1000;0
554547962967;20000;Male;Highschool;Married;31;0;0;0;0;0;-1;17557;18739;19473;17136;0;0;1466;1200;343;0;0;0;0
529887506698;20000;Male;Highschool;Married;53;0;0;2;0;0;0;17614;19323;19694;20004;20159;20059;2000;1000;1000;1000;1000;800;1
475781332735;20000;Male;Highschool;Married;34;0;0;0;0;0;0;17692;17293;16803;16525;16185;-2623;2000;2004;1500;1500;0;19500;0
509506805886;20000;Male;Highschool;Married;38;0;0;-1;0;0;0;17860;11627;19648;18459;18824;19220;1400;19648;1307;672;698;718;0
483507375032;20000;Male;Highschool;Married;43;0;0;0;2;0;-1;18100;17926;19485;19503;19566;1320;2000;3000;1200;1000;1400;0;0
458158441034;20000;Male;Highschool;Married;50;1;5;4;5;4;3;18378;17797;19225;18644;18063;17491;0;2000;0;0;0;0;0
474881514140;20000;Male;Highschool;Married;44;0;0;0;0;0;0;18467;19106;19690;19684;19697;19849;1328;1302;686;701;855;988;0
540359506343;20000;Male;Highschool;Married;40;0;0;0;0;0;0;18987;19909;16623;17634;17985;18362;1258;1282;1293;644;667;743;1
458568620564;20000;Male;Highschool;Married;53;0;0;0;0;0;0;19084;19224;18545;19405;19358;19413;1300;1400;1300;700;700;646;0
472734586654;20000;Male;Highschool;Married;30;0;0;0;0;-1;0;19131;17834;18790;-27490;20001;17985;1500;1400;0;47700;700;1000;0
513039706646;20000;Male;Highschool;Married;48;0;0;0;0;0;0;19195;20089;16739;17486;9392;9587;1257;1368;1115;301;310;352;1
536906591335;20000;Male;Highschool;Married;55;1;2;0;0;0;0;19420;19810;20037;19640;15378;7284;1000;1400;393;308;1000;0;0
528193745447;20000;Male;Highschool;Married;46;1;2;0;0;0;0;19450;18844;19853;19894;19993;20030;0;1626;1615;710;720;1587;0
488397544467;20000;Male;Highschool;Married;30;0;0;-1;0;0;-1;19522;23249;16668;18389;17898;18462;4358;16730;3395;1898;1000;4674;0
543328705667;20000;Male;Highschool;Married;50;0;0;0;0;0;2;19657;20141;17703;18954;19582;19866;1273;1321;1572;1200;700;400;0
509173677252;20000;Male;Highschool;Married;47;1;2;0;0;0;2;19739;19137;19857;15422;19279;9537;0;1200;0;9537;0;0;0
504845172340;20000;Male;Highschool;Married;28;0;0;0;2;0;0;19794;19519;20464;19756;19978;11680;1304;2900;0;773;626;8554;0
500775512826;20000;Male;Highschool;Married;38;0;0;-1;-1;-1;-1;19805;19900;390;390;0;780;1000;390;390;0;780;0;1
547351795262;20000;Male;Highschool;Married;39;0;0;-1;0;0;0;19831;1391;19037;19939;15110;0;1300;20398;1300;694;0;0;0
546331344540;20000;Male;Highschool;Married;38;2;0;0;-1;-1;-1;19868;19805;19900;390;390;0;1515;1000;390;390;0;780;1
464602042552;20000;Male;Highschool;Married;40;0;0;0;0;0;0;20167;37198;17858;16400;14711;18691;1308;2466;555;583;4275;973;0
506160894971;20000;Male;Highschool;Married;27;0;0;2;0;0;0;20184;20702;20057;19583;19991;20446;2950;2;687;709;965;559;1
549700336312;20000;Male;Highschool;Married;33;2;0;0;0;0;-1;20500;16237;20960;6914;1017;780;2191;1000;0;1017;780;6380;1
526041522202;20000;Male;Highschool;Married;52;1;2;0;0;0;-1;20838;20212;20148;19845;0;0;0;1200;397;0;0;0;1
550223222745;20000;Male;Highschool;Married;36;8;7;6;5;4;3;24166;23845;23214;22583;21662;21031;0;0;0;0;0;0;1
559125299623;20000;Male;Highschool;Married;45;0;0;0;0;0;0;26400;27400;28400;29400;30000;0;1000;1000;1000;600;0;0;0
518739096686;20000;Female;Highschool;Single;38;1;-1;-1;-1;-1;-1;0;3796;5081;888;0;0;3796;5081;888;0;0;0;1
508979142646;20000;Female;Highschool;Single;35;-1;-1;-1;-1;-1;-1;0;1492;0;0;0;0;1492;0;0;0;0;0;0
454101608020;20000;Female;Highschool;Single;34;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1
555678788031;20000;Female;Highschool;Single;34;1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1
504008134855;20000;Female;Highschool;Single;30;-1;-1;-1;0;0;0;390;286;9457;10311;10374;10692;286;9847;1000;1000;500;442;0
539178519553;20000;Female;Highschool;Single;45;-1;-1;-1;-1;-1;0;390;350;360;370;780;390;350;400;400;800;0;390;0
555421265236;20000;Female;Highschool;Single;29;-1;2;2;-1;-1;-1;957;738;356;356;4616;728;356;0;356;4616;728;449;0
458363671844;20000;Female;Highschool;Single;31;-1;-1;-1;-1;-1;-1;1550;1550;1826;6497;8185;3755;1550;1826;6497;8185;3755;3220;0
483785097062;20000;Female;Highschool;Single;47;1;2;-1;-1;-1;-1;3133;1473;390;390;390;0;0;390;390;390;0;780;0
555478200831;20000;Female;Highschool;Single;24;-1;-1;-1;-1;-1;2;4101;507;3042;0;8402;6204;507;3042;0;8402;0;4739;0
540140409634;20000;Female;Highschool;Single;53;-1;-1;-1;-1;-1;-1;4400;-220;-220;-610;390;0;0;0;0;1390;0;780;0
530168873837;20000;Female;Highschool;Single;24;-1;-1;-1;-1;-1;-1;5103;3773;10132;4818;0;0;3773;10139;4830;0;0;1960;0
461331602519;20000;Female;Highschool;Single;31;0;0;0;0;0;0;5556;3684;4298;3882;3563;3242;1028;1032;1000;72;369;0;0
559922337127;20000;Female;Highschool;Single;28;1;2;2;2;2;0;6616;6364;7891;8913;8624;9628;0;1800;1300;0;1300;1900;1
537807247173;20000;Female;Highschool;Single;39;0;0;0;2;2;3;8720;12241;16020;16457;20906;20289;4000;4000;1000;4750;0;600;1
523059457169;20000;Female;Highschool;Single;49;2;2;2;2;0;0;9551;12081;13087;12583;15327;16414;3000;1500;0;3123;1500;1000;1
530727395243;20000;Female;Highschool;Single;54;0;0;2;2;2;0;9777;10140;9360;9833;9153;9116;2000;1000;1000;0;500;500;0
474230140760;20000;Female;Highschool;Single;56;0;0;0;2;0;0;11471;12188;15074;14426;14526;15026;1214;3100;0;500;500;0;0
491040050355;20000;Female;Highschool;Single;50;2;0;0;0;2;2;11545;12945;13972;15730;15183;16182;1600;1542;2300;0;1400;800;1
527547047553;20000;Female;Highschool;Single;38;-1;-1;2;0;-1;-1;12193;11242;8015;3668;3508;5278;5015;0;0;3508;5278;780;0
466027956508;20000;Female;Highschool;Single;37;2;2;2;2;0;0;12443;13947;14331;12495;12787;13583;2000;902;500;500;1000;700;0
534526207024;20000;Female;Highschool;Single;24;-1;-1;-1;-1;-1;0;12509;0;0;0;13398;7224;0;0;0;13398;0;0;0
451781002388;20000;Female;Highschool;Single;45;0;0;0;0;0;0;12670;13682;14399;15408;15728;17082;1520;1234;1243;563;1609;1500;0
537042932939;20000;Female;Highschool;Single;54;0;0;0;0;0;0;13543;14308;16856;18073;18773;19166;1300;2800;1500;1000;695;1000;0
486328835657;20000;Female;Highschool;Single;26;0;0;0;0;0;0;13804;14578;15893;16330;16517;16944;1300;1563;1000;600;700;2000;0
545592628871;20000;Female;Highschool;Single;23;0;0;2;2;2;2;13884;16344;15784;17517;17097;18654;3000;0;2000;0;2000;0;1
456657348416;20000;Female;Highschool;Single;22;0;0;0;0;0;0;14218;13573;14137;13737;12680;12067;1700;1500;0;0;1067;392;0
467093923823;20000;Female;Highschool;Single;39;0;0;0;2;0;0;15969;16685;19008;18710;20235;19483;1285;2608;310;1835;707;873;1
463791890114;20000;Female;Highschool;Single;22;0;0;0;0;0;0;16063;14928;14012;11965;11867;12850;1565;2006;2011;7000;2000;4000;0
492158636520;20000;Female;Highschool;Single;47;1;2;0;0;0;0;16289;15735;18164;19143;20143;20446;0;3000;1600;1600;1800;1000;1
503398651342;20000;Female;Highschool;Single;50;0;0;0;0;0;0;16350;17382;18488;19179;19720;19822;1300;1400;1000;1000;626;300;0
525690444708;20000;Female;Highschool;Single;22;2;2;0;0;0;2;16381;13837;14907;15853;17776;17352;0;1600;1500;2500;0;1000;1
540596236687;20000;Female;Highschool;Single;36;0;0;2;2;2;2;16754;18873;19862;19245;20532;19953;2400;1600;0;1600;209;0;1
482123160835;20000;Female;Highschool;Single;23;-1;-1;-1;0;0;-1;17432;1165;19325;19311;18430;400;1165;19325;386;369;400;5125;0
506316047129;20000;Female;Highschool;Single;26;1;2;0;0;0;0;18025;17443;18117;17040;17763;17666;0;1277;1300;1000;799;2000;0
480732105489;20000;Female;Highschool;Single;48;1;3;2;4;5;4;18038;18445;21556;22824;22192;21271;1000;3700;1900;0;0;0;1
518439560201;20000;Female;Highschool;Single;46;1;2;0;0;0;0;18505;17898;18067;18917;18717;17144;0;1800;1600;400;0;0;0
483541870920;20000;Female;Highschool;Single;52;0;0;0;0;0;2;18603;15208;16153;18175;19876;19419;1555;1500;2300;2000;0;1000;0
518651942536;20000;Female;Highschool;Single;41;0;0;2;0;0;0;19080;20303;19302;19897;19895;20313;3000;0;1311;699;725;711;0
527188030930;20000;Female;Highschool;Single;40;0;0;0;0;0;-1;19088;13828;9290;6636;2941;642;1248;1200;1156;1000;700;4600;0
513825397325;20000;Female;Highschool;Single;28;1;3;6;5;4;3;19109;23788;23154;22520;21596;20962;5000;0;0;0;0;0;1
478727343358;20000;Female;Highschool;Single;24;1;2;0;0;0;0;19154;18165;17233;7630;1730;0;0;1333;500;100;0;3200;0
450724611270;20000;Female;Highschool;Single;34;1;2;2;2;2;0;19381;20359;19360;20421;19832;18052;1600;300;1700;0;804;1000;0
480237455030;20000;Female;Highschool;Single;33;0;0;0;0;0;0;20023;20239;19164;19393;19725;20054;1300;1400;1300;1000;1000;1000;0
488978909332;20000;Female;Highschool;Single;27;0;0;0;0;0;0;20288;20293;20196;19777;20130;19350;1500;1400;2000;3000;1000;1000;0
559625722137;20000;Male;Highschool;Single;38;1;-1;0;0;0;0;-2086;16116;17151;18161;18521;18911;18451;1300;1302;662;688;800;0
518959369196;20000;Male;Highschool;Single;24;1;-1;-1;-1;-1;-1;-1400;-1400;-1400;-1000;-1000;0;0;0;1000;0;1000;0;0
527630370202;20000;Male;Highschool;Single;43;1;-1;2;0;0;0;-20;780;780;1560;780;0;800;0;0;0;0;0;0
533319058467;20000;Male;Highschool;Single;24;1;-1;0;0;0;2;0;5536;18884;18059;18163;16990;5536;14000;137;500;0;0;0
458177263298;20000;Male;Highschool;Single;40;1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0
515131588934;20000;Male;Highschool;Single;45;1;-1;-1;-1;-1;-1;0;390;0;780;0;0;780;0;780;0;0;0;0
545135740454;20000;Male;Highschool;Single;26;-1;-1;-1;-1;-1;-1;96;780;0;0;0;0;1560;0;0;0;0;0;0
453787549069;20000;Male;Highschool;Single;26;3;2;2;2;2;-1;150;150;150;150;150;1150;0;0;0;0;1150;0;1
479467710023;20000;Male;Highschool;Single;57;-1;-1;-1;-1;-1;-1;170;-220;-610;18990;390;930;0;0;19990;390;930;0;0
484005635664;20000;Male;Highschool;Single;48;3;2;2;7;7;7;250;250;250;250;250;250;0;0;0;0;0;0;1
464405709326;20000;Male;Highschool;Single;43;-1;-1;2;0;0;0;390;1736;1170;780;780;0;1736;0;0;0;0;0;1
480181806743;20000;Male;Highschool;Single;27;-1;-1;-1;-1;-1;-1;390;0;780;0;0;0;0;780;0;0;0;0;0
528181731639;20000;Male;Highschool;Single;44;-1;2;-1;-1;-1;-1;780;390;390;390;390;0;0;390;390;390;0;780;0
526273798694;20000;Male;Highschool;Single;23;-1;2;-1;-1;-1;-1;780;390;380;390;0;780;0;380;400;0;780;0;0
557856485913;20000;Male;Highschool;Single;27;3;2;2;5;5;4;1200;1200;1200;1200;1200;600;0;0;0;0;0;0;1
504724449367;20000;Male;Highschool;Single;25;2;2;4;4;4;4;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;1
494067756528;20000;Male;Highschool;Single;25;3;2;2;4;4;4;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;1
528848997212;20000;Male;Highschool;Single;23;-1;-1;-1;0;0;0;1706;6354;6849;4113;3910;2547;6394;6849;82;78;51;16522;0
555623811545;20000;Male;Highschool;Single;61;3;2;2;-1;0;0;1930;1742;-780;1170;780;0;0;0;1950;0;0;1320;0
486669671343;20000;Male;Highschool;Single;50;-1;-1;-1;-1;-1;0;2191;1140;12656;1693;303;12303;1140;12656;1700;500;12000;0;0
516451776295;20000;Male;Highschool;Single;23;0;0;0;-1;-1;-1;2331;3544;3064;1587;-193;3107;2700;2300;2100;0;5000;0;1
518150000062;20000;Male;Highschool;Single;55;-1;3;2;0;0;-1;3413;3206;2250;1500;750;1650;0;0;0;0;1650;0;0
536428538152;20000;Male;Highschool;Single;32;0;0;0;0;0;2;3448;4460;5326;6574;7417;2246;1230;1096;1344;1187;285;66;0
552692718376;20000;Male;Highschool;Single;32;0;0;2;2;2;0;3677;6002;5758;12619;12274;15049;2400;0;7000;0;3000;4000;1
515582803983;20000;Male;Highschool;Single;24;0;0;0;0;0;0;3724;5646;6808;14046;13924;16924;2000;1262;7500;278;3000;0;0
490459279249;20000;Male;Highschool;Single;32;0;0;0;0;2;2;4338;5355;6369;6891;6635;7287;1092;1106;628;0;762;0;0
517452286236;20000;Male;Highschool;Single;29;-1;-1;-1;-1;-1;-1;4453;7997;6573;7422;4381;11718;8019;6779;7547;4589;12000;7556;0
514178870692;20000;Male;Highschool;Single;28;1;2;0;0;0;0;5653;5419;6365;6608;7001;7233;0;1200;350;500;500;300;1
497336929365;20000;Male;Highschool;Single;40;0;0;2;0;0;-1;5945;8184;7839;7999;0;0;2345;0;160;0;0;0;1
537879425569;20000;Male;Highschool;Single;29;1;2;0;0;0;0;5957;4909;5865;17935;19353;20094;0;2000;13500;2500;2000;1500;1
510996174118;20000;Male;Highschool;Single;39;0;-1;0;-1;-1;-1;6530;8389;10090;3450;13030;9507;8389;5000;3450;13030;9507;19794;0
453425969010;20000;Male;Highschool;Single;34;0;0;2;0;0;-1;6569;6939;4679;2960;0;0;2449;0;1000;0;0;0;0
517566299035;20000;Male;Highschool;Single;59;2;2;2;2;0;0;7451;5119;5546;6302;7193;8075;2000;1500;1000;1000;1000;1000;0
488564381846;20000;Male;Highschool;Single;39;0;0;0;0;2;2;7824;9000;9867;11929;12091;12245;1307;1174;2236;500;500;0;0
451261849095;20000;Male;Highschool;Single;24;2;0;0;2;2;2;8295;9310;12130;11644;12250;11910;1160;2980;0;1100;0;1000;1
549271933817;20000;Male;Highschool;Single;44;2;2;0;0;0;2;8583;8303;9651;10488;12314;11970;0;1651;1000;2000;0;1500;0
534559590107;20000;Male;Highschool;Single;40;1;3;2;0;0;0;9080;8790;8505;9557;10395;11227;0;0;1200;1000;1000;1000;0
502538814240;20000;Male;Highschool;Single;25;0;0;2;3;2;2;9248;11859;14264;13746;13228;14333;3100;2900;0;0;1325;670;0
553331484222;20000;Male;Highschool;Single;24;0;0;0;0;0;0;9249;10439;11448;11561;12221;12865;1500;1487;600;1000;1000;1000;1
523205923057;20000;Male;Highschool;Single;46;2;3;2;2;2;2;9417;9119;10015;9705;10540;10825;0;1200;0;1000;600;0;1
520796024486;20000;Male;Highschool;Single;23;-1;0;0;0;0;0;9525;16977;18546;18846;18066;17463;8000;2000;900;0;1000;0;0
553261764731;20000;Male;Highschool;Single;46;0;0;0;0;0;0;9784;11195;12542;13619;14415;15281;1885;1838;1300;1000;1074;183;0
519971887453;20000;Male;Highschool;Single;41;1;2;-1;-1;-1;-1;9913;3261;1491;390;390;390;50;1491;2500;390;390;0;0
